o k e W A t s D I s l E t R s I n d i	oke WAts DIs lEtR sIndi	okay what's this letter cindy
d u y u r E k 6 g n 9 z D I s w A n	du yu rEk6gn9z DIs wAn	do you recognize this one
I t s D 6 l E t R	Its D6 lEtR	it's the letter
o k e	oke	okay
m a m i W A t	mami WAt	mommy what
W A t # y u d u I N	WAt # yu duIN	what are you doing
o k e	oke	okay
y ) s t & k I N v * i w E l	y) st&kIN v*i wEl	you're stacking very well
o k e w e A p D *	oke we Ap D*	okay way up there
w e A p D *	we Ap D*	way up there
w e A p a n t a p o k e	we Ap an tap oke	way up on top okay
n Q W A t # w i g 6 n 6 d u w I T D E m	nQ WAt # wi g6n6 du wIT DEm	now what are we gonna do with them
o k e	oke	okay
p U t D E m 6 w e	pUt DEm 6we	put them away
p U t D E m b & k	pUt DEm b&k	put them back
g o 6 h E d	go 6hEd	go ahead
p U t D E m b & k I n D 6 b a k s	pUt DEm b&k In D6 baks	put them back in the box
O l y u h & v t u d u I z T r o D E m o v R D 6 s 9 d	Ol yu h&v tu du Iz Tro DEm ovR D6 s9d	all you have to do is throw them over the side
l 9 k D & t	l9k D&t	like that
D & t s r 9 t	D&ts r9t	that's right
T r o s 6 m m %	Tro s6m m%	throw some more
k & n y u p U t p A p i b & k I n h I z h Q s	k&n yu pUt pApi b&k In hIz hQs	can you put puppy back in his house
o k e	oke	okay
T & N k y u s I n d i	T&Nk yu sIndi	thank you cindy
p i t R p & n	pitR p&n	peter pan
I z D & t p i t R p & n	Iz D&t pitR p&n	is that peter pan
o k e	oke	okay
& n d T r u D E m b U k s b & k	&nd Tru DEm bUks b&k	and threw them books back
d u y u l 9 k b U k s	du yu l9k bUks	do you like books
w a n 6 p U t D 6 d r & g ~	wan6 pUt D6 dr&g~	wanna put the dragon
s i D I s d r & g ~ z r i l i	si DIs dr&g~z rili	see this dragon's really
b I n T r u 6 w 3 k Q t	bIn Tru 6 w3k Qt	been through a work out
D * h i I z	D* hi Iz	there he is
k & n y u o p ~ D 6 d %	k&n yu op~ D6 d%	can you open the door
k & n y u o p ~ I t	k&n yu op~ It	can you open it
D I s I z h Q I t o p ~ z A p h (	DIs Iz hQ It op~z Ap h(	this is how it opens up here
h 9 s I n d i	h9 sIndi	hi cindy
h 9 s I n d i	h9 sIndi	hi cindy
W A t s D I s	WAts DIs	what's this
D & t s D 6 d r & g ~ z m Q T	D&ts D6 dr&g~z mQT	that's the dragon's mouth
g a t 6 b I g t A N	gat 6 bIg tAN	got a big tongue
o k e p U t h I m b & k I n	oke pUt hIm b&k In	okay put him back in
o k e	oke	okay
l E t g o	lEt go	let go
h # d R d r & g ~ o k e	h#dR dr&g~ oke	harder dragon okay
y u w a n t d r & g ~ t u k A m b & k Q t	yu want dr&g~ tu kAm b&k Qt	you want dragon to come back out
o k e	oke	okay
n o d r & g ~	no dr&g~	no dragon
h Q 6 b Q t W A t	hQ 6bQt WAt	how about what
y ) r i l i	y) rili	you're really
l U k d e l	lUk del	look dale
l U k & t D 6 b l a k s	lUk &t D6 blaks	look at the blocks
I z D & t l Q d I n A f	Iz D&t lQd InAf	is that loud enough
m 9 v 7 s I z k 9 n d 6 v l o 9 g E s	m9 v7s Iz k9nd 6v lo 9 gEs	my voice is kind of low i guess
y u l 9 k D & t	yu l9k D&t	you like that
9 v h 3 d 6 b Q t D i z b l a k s	9v h3d 6bQt Diz blaks	i've heard about these blocks
D e # r i l i y u n i k	De # rili yunik	they are really unique
y u l 9 k D o z	yu l9k Doz	you like those
w i l p U t D E m O l o v R h (	wil pUt DEm Ol ovR h(	we'll put them all over here
h ( w i g o	h( wi go	here we go
D *	D*	there
W A t d u y u T I N k 6 v D & t	WAt du yu TINk 6v D&t	what do you think of that
y u l 9 k D o z	yu l9k Doz	you like those
s i D 6 k I t i	si D6 kIti	see the kitty
k I t i	kIti	kitty
I t s 6 b 3 d i	Its 6 b3di	it's a birdie
I z D & t	Iz D&t	is that
b l a k s	blaks	blocks
l U k & t D 6 b l a k s d e l	lUk &t D6 blaks del	look at the blocks dale
l U k	lUk	look
l U k	lUk	look
6 t Q R	6 tQR	a tower
y u l 9 k D o z	yu l9k Doz	you like those
y u d u I t n Q	yu du It nQ	you do it now
h (	h(	here
g U d	gUd	good
g U d	gUd	good
t r 9 6 g E n	tr9 6gEn	try again
g U d	gUd	good
v * i g U d	v*i gUd	very good
I z D & t f A n	Iz D&t fAn	is that fun
W A t f E l d Q n	WAt fEl dQn	what fell down
9 l g E t I t	9l gEt It	i'll get it
h (	h(	here
d u y u l 9 k D i z	du yu l9k Diz	do you like these
I t s 6 n A D R w A n	Its 6nADR wAn	it's another one
g I v m a m i D 6 b l a k	gIv mami D6 blak	give mommy the block
g U d	gUd	good
l 9 k D & t	l9k D&t	like that
g U d	gUd	good
l U k & t D & t	lUk &t D&t	look at that
v * i g U d	v*i gUd	very good
y E s	yEs	yes
l U k & t D & t	lUk &t D&t	look at that
l U k & t D & t	lUk &t D&t	look at that
y ) d u I N w A n d R f L	y) duIN wAndRfL	you're doing wonderful
l U k & t D & t	lUk &t D&t	look at that
6 n A D R w A n	6nADR wAn	another one
l E t s l U k & t s A m T I N E l s o k e	lEts lUk &t sAmTIN Els oke	let's look at something else okay
O l D i z f A n T I N z	Ol Diz fAn TINz	all these fun things
l U k & t D 6 d O g i	lUk &t D6 dOgi	look at the doggie
d O g i	dOgi	doggie
d O g i	dOgi	doggie
y u d r & D R p l e w I T D 6 b l a k s	yud r&DR ple wIT D6 blaks	you'd rather play with the blocks
O l r 9 t	Ol r9t	all right
w i h & v 6	wi h&v 6	we have a
r & g I d i & n d i	r&gIdi &ndi	raggedy andy
l 9 k D & t	l9k D&t	like that
h E l o d e l	hElo del	hello dale
h E l o	hElo	hello
l E t m i Q t 6 v h (	lEt mi Qt 6v h(	let me out of here
T & N k y u	T&Nk yu	thank you
O l r 9 t b l a k s I t I z	Ol r9t blaks It Iz	all right blocks it is
y u G A s t l 9 k D o z s o m A c	yu GAst l9k Doz so mAc	you just like those so much
y u w a n 6 g E t d Q n	yu wan6 gEt dQn	you wanna get down
& n d s t & k D E m a n D 6 f l %	&nd st&k DEm an D6 fl%	and stack them on the floor
k A m a n	kAm an	come on
h ( w i g o	h( wi go	here we go
l U k & t O l D i z f A n T I N z	lUk &t Ol Diz fAn TINz	look at all these fun things
h ( z D 6 b a k s	h(z D6 baks	here's the box
y u w a n 6 g E t D 6 A D R w A n	yu wan6 gEt D6 ADR wAn	you wanna get the other one
m %	m%	more
l U k & t D & t	lUk &t D&t	look at that
v * i g U d	v*i gUd	very good
p U t I t b & k	pUt It b&k	put it back
o k e d e l h ( z s 6 m m % b l a k s	oke del h(z s6m m% blaks	okay dale here's some more blocks
l U k & t D E m	lUk &t DEm	look at them
k & n y u d u D I s	k&n yu du DIs	can you do this
l U k & t D I s	lUk &t DIs	look at this
I t s 6 d O g i	Its 6 dOgi	it's a doggie
d O g i	dOgi	doggie
k A m b & k	kAm b&k	come back
k A m b & k o v R h (	kAm b&k ovR h(	come back over here
# n t D o z f A n	#nt Doz fAn	aren't those fun
h ( w i g o	h( wi go	here we go
w a n 6 r i d 6 b U k	wan6 rid 6 bUk	wanna read a book
b U k	bUk	book
d e l	del	dale
l U k & t D 6 b U k	lUk &t D6 bUk	look at the book
l U k	lUk	look
y u l 9 k b U k s	yu l9k bUks	you like books
n A m b R z	nAmbRz	numbers
o p ~ D 6 b U k	op~ D6 bUk	open the book
w A n	wAn	one
b 7	b7	boy
T r i k I t i z	Tri kItiz	three kitties
k I t i z	kItiz	kitties
l U k d e l l U k & t D 6 k I t i z	lUk del lUk &t D6 kItiz	look dale look at the kitties
k I t i z	kItiz	kitties
k A p s	kAps	cups
c * z	c*z	chairs
c I k i z d A k i z	cIkiz dAkiz	chickies duckies
h ( z 6 k I t i	h(z 6 kIti	here's a kitty
y u l 9 k D & t	yu l9k D&t	you like that
b & k t u D 6 b l a k s	b&k tu D6 blaks	back to the blocks
o k e	oke	okay
l E t m i Q t 6 v h (	lEt mi Qt 6v h(	let me out of here
l E t m i Q t 6 v h (	lEt mi Qt 6v h(	let me out of here
I t s s u c i	Its suci	it's suchi
r I m E m b R s u c i	rImEmbR suci	remember suchi
g U d	gUd	good
v * i g U d	v*i gUd	very good
m %	m%	more
W A t I z I t	WAt Iz It	what is it
k A m h (	kAm h(	come here
y u w a n 6 r i d 6 b U k	yu wan6 rid 6 bUk	you wanna read a book
s I t d Q n	sIt dQn	sit down
s I t d Q n	sIt dQn	sit down
D & t s r 9 t	D&ts r9t	that's right
o k e	oke	okay
n A m b R z	nAmbRz	numbers
w i h & v w A n b 7	wi h&v wAn b7	we have one boy
I t s d O g i z	Its dOgiz	it's doggies
k I t i z	kItiz	kitties
n 9 s k I t i z	n9s kItiz	nice kitties
b A t R f l 9 z	bAtRfl9z	butterflies
E n i b 3 d i z I n h (	Eni b3diz In h(	any birdies in here
b 6 l u n z	b6lunz	balloons
k r e a n z	kreanz	crayons
I t s 6 k I t i	Its 6 kIti	it's a kitty
I t s 6 k I t i	Its 6 kIti	it's a kitty
y &	y&	yeah
y u l 9 k D & t	yu l9k D&t	you like that
k r e a n z	kreanz	crayons
d A k	dAk	duck
6 b 7	6 b7	a boy
I t s 6 b U k	Its 6 bUk	it's a book
p U t D 6 d O g i I n D 6 h Q s	pUt D6 dOgi In D6 hQs	put the doggie in the house
h ( p U t D 6 d O g i I n D 6 h Q s	h( pUt D6 dOgi In D6 hQs	here put the doggie in the house
l U k d e l l U k	lUk del lUk	look dale look
d O g i g o z I n D 6 h Q s	dOgi goz In D6 hQs	doggie goes in the house
D *	D*	there
W * d D 6 d O g i g o	W*d D6 dOgi go	where'd the doggie go
k A m a n	kAm an	come on
W * z D 6 d O g i	W*z D6 dOgi	where's the doggie
h ( z r & g I d i & n d i 6 g E n	h(z r&gIdi &ndi 6gEn	here's raggedy andy again
d e l l U k	del lUk	dale look
k A m h ( l U k	kAm h( lUk	come here look
k A m b & k	kAm b&k	come back
s I t d Q n	sIt dQn	sit down
l U k	lUk	look
W A t s D I s	WAts DIs	what's this
W A t s D & t	WAts D&t	what's that
s I t d Q n	sIt dQn	sit down
D & t s r 9 t	D&ts r9t	that's right
I t s 6 h * b r A S	Its 6 h*brAS	it's a hairbrush
s I t d Q n	sIt dQn	sit down
s I t d Q n	sIt dQn	sit down
y u l 9 k D & t b a k s	yu l9k D&t baks	you like that box
y u l p U t O l D 6 b l a k s I n D 6 b a k s	yul pUt Ol D6 blaks In D6 baks	you'll put all the blocks in the box
g U d	gUd	good
g I v m a m i D 6 b r A S	gIv mami D6 brAS	give mommy the brush
l E t s k O l d & d i a n D 6 f o n	lEts kOl d&di an D6 fon	let's call daddy on the phone
h E l o y E s	hElo yEs	hello yes
w a n 6 s e h 9 t u d & d i	wan6 se h9 tu d&di	wanna say hi to daddy
w a n t y ) b l a k s b & k	want y) blaks b&k	want your blocks back
h (	h(	here
I z D & t l 9 k y ) f o n & t h o m d e l	Iz D&t l9k y) fon &t hom del	is that like your phone at home dale
h E l o	hElo	hello
O l D i z n 9 s T I N z w i h & v b l a k s	Ol Diz n9s TINz wi h&v blaks	all these nice things we have blocks
& n d 6 b U k	&nd 6 bUk	and a book
y u w a n 6 s i D 6 k I t i z 6 g E n	yu wan6 si D6 kItiz 6gEn	you wanna see the kitties again
n 9 s k I t i z	n9s kItiz	nice kitties
s t e h ( h A n i	ste h( hAni	stay here honey
l U k & t D I s	lUk &t DIs	look at this
l U k W A t 9 f Q n d	lUk WAt 9 fQnd	look what i found
W A t s D I s	WAts DIs	what's this
W A t s D I s	WAts DIs	what's this
D 6 d r & g ~	D6 dr&g~	the dragon
D 6 d r & g ~	D6 dr&g~	the dragon
d e l	del	dale
s i D 6 d r & g ~	si D6 dr&g~	see the dragon
h i w a n t s t u i t D I s	hi wants tu it DIs	he wants to eat this
g I v D I s	gIv DIs	give this
y u w a n 6 b r A S h I z h *	yu wan6 brAS hIz h*	you wanna brush his hair
l U k	lUk	look
s t e h (	ste h(	stay here
d e l l U k	del lUk	dale look
h ( # p O l & n d G u d i	h( # pOl &nd Gudi	here are paul and judy
y u w a n 6 s I t b & k I n y ) t e b L 6 g E n	yu wan6 sIt b&k In y) tebL 6gEn	you wanna sit back in your table again
l E t s p U t D I s o v R h ( o k e	lEts pUt DIs ovR h( oke	let's put this over here okay
l E t s s I t A p h (	lEts sIt Ap h(	let's sit up here
D * w i g o	D* wi go	there we go
w i h & v D 6 d r & g ~	wi h&v D6 dr&g~	we have the dragon
D I s I z 6 d r & g ~	DIs Iz 6 dr&g~	this is a dragon
D 6 d r & g ~ z h A N g r i	D6 dr&g~z hANgri	the dragon's hungry
D I s I z f u d f % D 6 d r & g ~	DIs Iz fud f% D6 dr&g~	this is food for the dragon
l U k d e l l U k	lUk del lUk	look dale look
y u k & n l E t D 6 d r & g ~ Q t 6 v D 6 k e G	yu k&n lEt D6 dr&g~ Qt 6v D6 keG	you can let the dragon out of the cage
k l o z D 6 d % k w I k	kloz D6 d% kwIk	close the door quick
b U k	bUk	book
h ( z 6 b U k w i h & v ~ t s i n y E t	h(z 6 bUk wi h&v~t sin yEt	here's a book we haven't seen yet
p i k 6 b u	pik6bu	peekaboo
p i k 6 b u	pik6bu	peekaboo
p i k 6 b u	pik6bu	peekaboo
l U k d e l l U k	lUk del lUk	look dale look
p i k 6 b u	pik6bu	peekaboo
p i k 6 b u	pik6bu	peekaboo
h u z D I s	huz DIs	who's this
h u z D I s	huz DIs	who's this
l U k I n D 6 m ( R	lUk In D6 m(R	look in the mirror
W A t 6 f A n b U k	WAt 6 fAn bUk	what a fun book
p U t y ) f I N g R T r u D 6 r I N d e l	pUt y) fINgR Tru D6 rIN del	put your finger through the ring dale
y u w a n t D 6 d r & g ~ t u k A m Q t 6 g E n	yu want D6 dr&g~ tu kAm Qt 6gEn	you want the dragon to come out again
l U k & t D I s f A n b U k	lUk &t DIs fAn bUk	look at this fun book
p U t y ) f I N g R I n D 6 r I N	pUt y) fINgR In D6 rIN	put your finger in the ring
l U k	lUk	look
p U t y ) f I N g R I n D 6 r I N	pUt y) fINgR In D6 rIN	put your finger in the ring
l E t s s t # t f r 6 m D 6 b I g I n I N	lEts st#t fr6m D6 bIgInIN	let's start from the beginning
p & t D 6 b A n i	p&t D6 bAni	pat the bunny
f i l D 6 b A n i	fil D6 bAni	feel the bunny
p i k 6 b u	pik6bu	peekaboo
y u w a n t D 6 d r & g ~ t u k A m Q t	yu want D6 dr&g~ tu kAm Qt	you want the dragon to come out
o k e	oke	okay
d e l	del	dale
p i k 6 b u	pik6bu	peekaboo
s m E l D 6 f l Q R z	smEl D6 flQRz	smell the flowers
n Q l U k I n D 6 m ( R	nQ lUk In D6 m(R	now look in the mirror
s i	si	see
l U k I n D 6 m ( R	lUk In D6 m(R	look in the mirror
W A t 6 f A n b U k	WAt 6 fAn bUk	what a fun book
w a n 6 p & t D 6 b A n i	wan6 p&t D6 bAni	wanna pat the bunny
l U k & t	lUk &t	look at
d & d i z s k r & c i f e s	d&diz skr&ci fes	daddy's scratchy face
m e b i n E k s t t 9 m	mebi nEkst t9m	maybe next time
d O g i	dOgi	doggie
n 9 s d O g i y &	n9s dOgi y&	nice doggie yeah
y u l 9 k D 6 d O g i	yu l9k D6 dOgi	you like the doggie
h Q 6 b Q t D 6 A D R b U k	hQ 6bQt D6 ADR bUk	how about the other book
w i l t r 9 r i d I N D & t 6 g E n	wil tr9 ridIN D&t 6gEn	we'll try reading that again
n A m b R z	nAmbRz	numbers
w A n b 7	wAn b7	one boy
y u l 9 k D & t d O g i	yu l9k D&t dOgi	you like that doggie
h Q k y u t	hQ kyut	how cute
s i D 6 t E l 6 f o n	si D6 tEl6fon	see the telephone
W 9 d o n t y u s e h E l o t u g r & n m a	W9 dont yu se hElo tu gr&nma	why don't you say hello to grandma
h E l o	hElo	hello
s i D 6 b l a k s	si D6 blaks	see the blocks
y &	y&	yeah
s i D 6 b l a k s	si D6 blaks	see the blocks
W A t s D I s	WAts DIs	what's this
d O g i	dOgi	doggie
w U d y u l 9 k t u s I t I n D 6 c * d e l	wUd yu l9k tu sIt In D6 c* del	would you like to sit in the chair dale
A p	Ap	up
w U d y u r & D R p l e w I T D 6 b a k s	wUd yu r&DR ple wIT D6 baks	would you rather play with the box
s i W A t E l s w i h & v h (	si WAt Els wi h&v h(	see what else we have here
o k e	oke	okay
l E t s r i d 6 b U k	lEts rid 6 bUk	let's read a book
p & t D 6 b A n i	p&t D6 bAni	pat the bunny
s i	si	see
s i D 6 b 7 & n d D 6 g 3 l	si D6 b7 &nd D6 g3l	see the boy and the girl
s i D 6 b A n i	si D6 bAni	see the bunny
l U k	lUk	look
f i l	fil	feel
I t s 6 b A n i	Its 6 bAni	it's a bunny
p i k 6 b u	pik6bu	peekaboo
l U k	lUk	look
p i k 6 b u	pik6bu	peekaboo
p i k 6 b u	pik6bu	peekaboo
s i D 6 p r I t i f l Q R z	si D6 prIti flQRz	see the pretty flowers
s m E l D E m	smEl DEm	smell them
h u z D & t	huz D&t	who's that
l U k & t D I s d e l	lUk &t DIs del	look at this dale
W I s k R z	WIskRz	whiskers
6 n A D R b A n i	6nADR bAni	another bunny
s i	si	see
I t s 6 b U k	Its 6 bUk	it's a book
p U t y ) f I N g R I n D 6 h o l	pUt y) fINgR In D6 hol	put your finger in the hole
l U k	lUk	look
I t s 6 r I N	Its 6 rIN	it's a ring
6 r I N W * z y ) r I N	6 rIN W*z y) rIN	a ring where's your ring
y E s	yEs	yes
w a n 6 p U t I t a n	wan6 pUt It an	wanna put it on
w a n 6 p U t D 6 r I N a n	wan6 pUt D6 rIN an	wanna put the ring on
y &	y&	yeah
O l r 9 t	Ol r9t	all right
l E t s s i W A t E l s w i h & v h (	lEts si WAt Els wi h&v h(	let's see what else we have here
W A t s D I s	WAts DIs	what's this
I t s 6 d O g i	Its 6 dOgi	it's a doggie
y &	y&	yeah
d O g i	dOgi	doggie
s i D I s I z D 6 d O g i z h Q s	si DIs Iz D6 dOgiz hQs	see this is the doggie's house
D 6 d O g i l 9 k s t u s t e I n D *	D6 dOgi l9ks tu ste In D*	the doggie likes to stay in there
s i	si	see
y E s	yEs	yes
d O g i	dOgi	doggie
p U t D 6 d O g i I n h I z h Q s	pUt D6 dOgi In hIz hQs	put the doggie in his house
g o a n	go an	go on
p U t h I m I n h I z h Q s	pUt hIm In hIz hQs	put him in his house
g U d	gUd	good
v * i g U d	v*i gUd	very good
n Q h i w a n t s Q t 6 g E n	nQ hi wants Qt 6gEn	now he wants out again
D 6 d O g i w a n t s Q t	D6 dOgi wants Qt	the doggie wants out
t e k h I m Q t 6 v h I z h Q s	tek hIm Qt 6v hIz hQs	take him out of his house
y &	y&	yeah
y &	y&	yeah
W 9 d o n t y u p U t D 6	W9 dont yu pUt D6	why don't you put the
D 6 b l a k I n D 6 h Q s	D6 blak In D6 hQs	the block in the house
p U t D 6 b l a k I n D 6 h Q s	pUt D6 blak In D6 hQs	put the block in the house
l U k	lUk	look
n o I t d A z ~ t g o D *	no It dAz~t go D*	no it doesn't go there
O l r 9 t	Ol r9t	all right
p U t	pUt	put
p U t D 6 d O g i b & k	pUt D6 dOgi b&k	put the doggie back
D *	D*	there
p U t D 6 d O g i b & k I n D 6 h Q s	pUt D6 dOgi b&k In D6 hQs	put the doggie back in the house
w a n t t u p U t h I m b & k	want tu pUt hIm b&k	want to put him back
O l r 9 t y u k & n h o l d I t	Ol r9t yu k&n hold It	all right you can hold it
s i W A t E l s D * z s o m E n i f A n T I N z h (	si WAt Els D*z so mEni fAn TINz h(	see what else there's so many fun things here
s i	si	see
D i z # y ) S u z	Diz # y) Suz	these are your shoes
y u h & v s 6 m G A s t l 9 k D & t	yu h&v s6m GAst l9k D&t	you have some just like that
h ( z 6 n & p L	h(z 6n &pL	here's an apple
& n d 6 b r A S	&nd 6 brAS	and a brush
& n d k o m	&nd kom	and comb
f l Q R z	flQRz	flowers
w a n 6 s m E l D 6 f l Q R z	wan6 smEl D6 flQRz	wanna smell the flowers
D e d o n t s m E l d u D e	De dont smEl du De	they don't smell do they
D I s I z 6 k A p	DIs Iz 6 kAp	this is a cup
k i z	kiz	keys
s i	si	see
w i l p U t D 6 d O g i 6 w e n Q o k e	wil pUt D6 dOgi 6we nQ oke	we'll put the doggie away now okay
h 9	h9	hi
h 9	h9	hi
h 9	h9	hi
k I s	kIs	kiss
t e k O f m 9 S u z	tek Of m9 Suz	take off my shoes
t e k O f m 9 S u z	tek Of m9 Suz	take off my shoes
n a t m 9 p & n t s	nat m9 p&nts	not my pants
m 9 S u z	m9 Suz	my shoes
w a n 6 A n z I p m 9 p & n t s	wan6 AnzIp m9 p&nts	wanna unzip my pants
9 l l E t y u	9l lEt yu	i'll let you
s i m 9 z I p R	si m9 zIpR	see my zipper
p U l I t d Q n	pUl It dQn	pull it down
s i	si	see
l U k	lUk	look
y u d u I t	yu du It	you do it
l U k d e l	lUk del	look dale
D 6 S u z k A m O f	D6 Suz kAm Of	the shoes come off
m e b i D e d o n t	mebi De dont	maybe they don't
t 9 D 6 S u	t9 D6 Su	tie the shoe
o k e	oke	okay
w i l d u D I s	wil du DIs	we'll do this
t 9 D 6 S u z	t9 D6 Suz	tie the shoes
d u y u h & v 6 d a l i l 9 k D & t	du yu h&v 6 dali l9k D&t	do you have a dolly like that
O l r 9 t W A t E l s d u w i h & v h (	Ol r9t WAt Els du wi h&v h(	all right what else do we have here
O l k 9 n d z 6 v b U k s	Ol k9ndz 6v bUks	all kinds of books
l E t s l U k & t D I s b U k	lEts lUk &t DIs bUk	let's look at this book
y ) d A n w I T D & t	y) dAn wIT D&t	you're done with that
y u w a n 6 g E t A p	yu wan6 gEt Ap	you wanna get up
l E t s l U k 6 l I t L b I t m %	lEts lUk 6 lItL bIt m%	let's look a little bit more
W A t s D I s	WAts DIs	what's this
s p u n	spun	spoon
s i D 6 b A n i z	si D6 bAniz	see the bunnies
l U k	lUk	look
h ( z 6 h % s i	h(z 6 h%si	here's a horsie
r e z I n z	rezInz	raisins
l U k r e z I n z	lUk rezInz	look raisins
l I t L g 3 l z	lItL g3lz	little girls
s i D 6 n o z	si D6 noz	see the nose
s i D 6 n o z	si D6 noz	see the nose
h ( z 6 k I t i z n o z	h(z 6 kItiz noz	here's a kitty's nose
& n d 6 h % s i z n o z	&nd 6 h%siz noz	and a horsie's nose
& n d 6 d O g i z n o z	&nd 6 dOgiz noz	and a doggie's nose
W A t s D & t	WAts D&t	what's that
l U k	lUk	look
d o n t l E t h I m Q t	dont lEt hIm Qt	don't let him out
h i z g E t I N Q t	hiz gEtIN Qt	he's getting out
p U t h I m b & k	pUt hIm b&k	put him back
p U S h I m I n	pUS hIm In	push him in
p U S h I m I n	pUS hIm In	push him in
p U S h I m I n	pUS hIm In	push him in
n o h i z g E t I N Q t	no hiz gEtIN Qt	no he's getting out
p U S h I m I n	pUS hIm In	push him in
p U S h I m I n	pUS hIm In	push him in
h i z l I k I N y u w I T h I z t A N	hiz lIkIN yu wIT hIz tAN	he's licking you with his tongue
h i z 6 f r E n d l i	hiz 6 frEndli	he's a friendly
d r & g ~ I z ~ t h i	dr&g~ Iz~t hi	dragon isn't he
y E s	yEs	yes
k I s	kIs	kiss
k I s	kIs	kiss
k I s	kIs	kiss
y &	y&	yeah
l E t s k i p h I m I n D *	lEts kip hIm In D*	let's keep him in there
h 9	h9	hi
h 9	h9	hi
y &	y&	yeah
9 d l 9 k I t Q t b E t R	9d l9k It Qt bEtR	i'd like it out better
l I k y u w I T D 6 t A N	lIk yu wIT D6 tAN	lick you with the tongue
l E t m i Q t	lEt mi Qt	let me out
l E t m i Q t	lEt mi Qt	let me out
h E l o	hElo	hello
h E l o h E l o	hElo hElo	hello hello
l E t m i Q t	lEt mi Qt	let me out
9 w a n t	9 want	i want
t u i t D 6 d O g i	tu it D6 dOgi	to eat the doggie
